address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"2300 BLOCK MANNHEIM ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,1,5,Marshall-Shadeland,1,27,42003270400,1,1,9-Jan,40.46275881,-80.02989917
"2300 BLOCK MANNHEIM ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,2,4,Marshall-Shadeland,1,27,42003270400,1,1,9-Jan,40.46275881,-80.02989917
"2300 BLOCK MANNHEIM ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2018,3,5,Marshall-Shadeland,1,27,42003270400,1,1,9-Jan,40.46275881,-80.02989917
"2300 BLOCK MISSION ST PITTSBURGH, PA 15203",1,1,0,0,0,0,2017,4,3,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.4230255,-79.97373384
"2300 BLOCK MISSION ST PITTSBURGH, PA 15203",1,0,0,1,0,0,2017,9,5,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.4230255,-79.97373384
"2300 BLOCK PARK HILL DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2017,3,5,East Hills,9,13,42003130600,2,5,19-Mar,40.45475836,-79.87408166
"2300 BLOCK PARK HILL DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,6,4,East Hills,9,13,42003130600,2,5,19-Mar,40.45475836,-79.87408166
"2300 BLOCK PARKLYN ST PITTSBURGH, PA 15234",1,0,0,1,0,0,2017,1,3,,,,,,3,,,
"2300 BLOCK PITTOCK ST PITTSBURGH, PA 15217",1,0,1,0,0,0,2019,9,5,Squirrel Hill South,5,14,42003140800,3,4,21-Feb,40.43141672,-79.92082393
"2300 BLOCK REED ST PITTSBURGH, PA 15219",3,1,2,0,0,0,2016,10,1,Terrace Village,6,5,42003051000,3,2,10-Feb,40.44351058,-79.97404047
"2300 BLOCK REED ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2020,3,5,Terrace Village,6,5,42003051000,3,2,10-Feb,40.44351058,-79.97404047
"2300 BLOCK SPRING ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,9,3,Arlington,3,16,42003561600,3,3,8-Apr,40.41613579,-79.9745914
"2300 BLOCK WEBSTER AVE PITTSBURGH, PA 15219",1,0,0,1,0,0,2016,10,4,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44807322,-79.97565044
"2300 BLOCK WHITED ST PITTSBURGH, PA 15210",3,0,1,0,1,1,2019,10,5,Brookline,4,19,42003320600,5,6,25-Apr,40.39634144,-80.00978292
"2300 BLOCK WILNER DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2019,12,3,East Hills,9,13,42003130600,2,5,19-Mar,40.45465164,-79.8698502
"2300 BLOCK WILSON AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,6,3,Perry South,6,26,42003261400,1,1,12-Jan,40.46665516,-80.01309449
"2300 BLOCK WILSON AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,6,3,Perry South,6,26,42003261400,1,1,12-Jan,40.46665516,-80.01309449
"2400 BLOCK ARLINGTON AVE PITTSBURGH, PA 15210",5,0,3,0,2,0,2016,1,4,Arlington,3,16,42003561600,3,3,22-Apr,40.41729994,-79.9728421
"2400 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,10,0,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44961434,-79.974274
"2400 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,4,6,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44961434,-79.974274
"2400 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,10,2,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44961434,-79.974274
"2400 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",3,0,1,0,2,0,2016,12,3,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44961434,-79.974274
"2400 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,5,1,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44961434,-79.974274
"2400 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,0,0,1,0,2016,10,6,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44961434,-79.974274
"2400 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,0,1,0,0,2015,6,2,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44961434,-79.974274
"2400 BLOCK BRIGHTON RD PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,5,5,Perry South,6,26,42003270400,1,1,9-Jan,40.46566934,-80.02481877
"2400 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,3,3,Carrick,4,29,42003290400,3,3,23-Apr,40.3869346,-79.98355576
"2400 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,10,5,Carrick,4,29,42003290400,3,3,23-Apr,40.3869346,-79.98355576
"2400 BLOCK CALIFORNIA AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,8,1,,,,,,1,,,
"2400 BLOCK CHARCOT ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,1,1,Arlington,3,16,42003561600,3,3,8-Apr,40.41687693,-79.97292085
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,4,5,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,6,3,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",2,0,2,0,0,0,2015,6,0,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,5,5,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,6,4,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,12,1,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,3,2,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,7,0,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,1,0,0,0,0,2017,6,4,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.44984081,-79.97462514
"2400 BLOCK NOBLESTOWN RD PITTSBURGH, PA 15205",1,0,0,1,0,0,2018,12,3,Oakwood,2,28,42003469000,5,6,19-Jan,40.42689123,-80.05599062
"2400 BLOCK PARK HILL DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2020,6,3,East Hills,9,13,42003130600,2,5,19-Mar,40.45584865,-79.8738685
"2400 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,0,1,0,0,2015,2,1,,,,,,1,,,
"2400 BLOCK RED OAK DR PITTSBURGH, PA 15220",1,0,1,0,0,0,2017,9,4,,,,,,6,,,
"2400 BLOCK S 18TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,3,1,South Side Slopes,3,17,42003170600,3,3,3-Apr,40.42166077,-79.98303421
"2400 BLOCK SALISBURY ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,7,4,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.41879414,-79.97263552
"2400 BLOCK SARAH ST PITTSBURGH, PA 15203",1,0,0,0,1,0,2016,2,5,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42727625,-79.97139815
"2400 BLOCK SHADY AVE PITTSBURGH, PA 15217",1,0,1,0,0,0,2016,11,4,Squirrel Hill South,5,14,42003140800,3,4,21-Feb,40.43003607,-79.92063686
"2400 BLOCK STARKAMP ST PITTSBURGH, PA 15226",1,0,1,0,0,0,2020,1,5,,,,,,6,,,
"2400 BLOCK WOODWARD AVE PITTSBURGH, PA 15226",3,0,3,0,0,0,2019,11,3,Brookline,4,19,42003191900,5,6,26-Apr,40.40004306,-80.02234223
"2400 BLOCK WYLIE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,2,4,Middle Hill,6,5,42003050100,3,2,5-Feb,40.447313,-79.97309074
"2500 BLOCK ALLEQUIPPA ST PITTSBURGH, PA 15213",1,0,0,1,0,0,2017,8,4,West Oakland,6,4,42003040200,3,4,10-Feb,40.44112611,-79.96771374
"2500 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",4,0,4,0,0,0,2017,11,3,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.45044537,-79.97283254
"2500 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,11,3,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.45044537,-79.97283254
"2500 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,1,3,Carrick,4,29,42003290400,3,3,23-Apr,40.38669249,-79.98115114
"2500 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,3,2,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44552538,-79.97057045
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,0,0,1,0,2019,12,4,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,7,6,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,2,5,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,1,5,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,1,5,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,7,0,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,9,6,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,0,0,1,0,2020,3,1,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,1,0,0,0,0,2017,10,5,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2020,3,1,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,0,1,0,0,2018,8,0,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,8,3,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,8,5,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,8,3,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,7,3,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,3,4,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK CHAUNCEY DR PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,7,4,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.4509833,-79.97383971
"2500 BLOCK COLORADO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,8,5,,,,,,1,,,
"2500 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,0,0,1,0,2017,1,1,Overbrook,4,32,42003320700,5,3,25-Apr,40.38223102,-79.99601455
"2500 BLOCK PARK HILL DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,3,0,East Hills,9,13,42003130600,2,5,19-Mar,40.456114,-79.87322715
"2500 BLOCK PARK HILL DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2019,8,3,East Hills,9,13,42003130600,2,5,19-Mar,40.456114,-79.87322715
"2500 BLOCK PARK HILL DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,8,1,East Hills,9,13,42003130600,2,5,19-Mar,40.456114,-79.87322715
"2500 BLOCK PENN AVE PITTSBURGH, PA 15222",2,0,2,0,0,0,2017,4,4,Strip District,7,2,42003020300,6,2,25-Feb,40.4539528,-79.97982267
"2500 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,5,6,Perry South,6,26,42003261400,1,1,12-Jan,40.46972197,-80.00794414
"2500 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,6,6,Perry South,6,26,42003261400,1,1,12-Jan,40.46972197,-80.00794414
"2500 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",2,0,1,1,0,0,2019,6,6,Perry South,6,26,42003261400,1,1,12-Jan,40.46972197,-80.00794414
"2500 BLOCK S 18TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,7,3,South Side Slopes,3,17,42003170600,3,3,3-Apr,40.42195238,-79.98419569
"2500 BLOCK SAW MILL RUN BLVD PITTSBURGH, PA 15227",1,0,0,0,0,1,2016,7,4,Overbrook,4,32,42003320700,5,3,25-Apr,40.38098028,-79.99503814
"2500 BLOCK SHIRAS AVE PITTSBURGH, PA 15216",1,0,1,0,0,0,2019,8,4,Beechview,4,19,42003192000,5,6,28-Apr,40.40398948,-80.02627629
"2500 BLOCK WEBSTER AVE PITTSBURGH, PA 15219",2,0,2,0,0,0,2017,8,3,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44954284,-79.97221721
"2500 BLOCK WEST LIBERTY AVE PITTSBURGH, PA 15226",1,0,1,0,0,0,2017,11,4,Beechview,4,19,42003192000,5,6,26-Apr,40.39919261,-80.02549676
"2500 BLOCK WEST LIBERTY AVE PITTSBURGH, PA 15226",1,0,1,0,0,0,2017,4,6,Beechview,4,19,42003192000,5,6,26-Apr,40.39919261,-80.02549676
"2500 BLOCK WEST LIBERTY AVE PITTSBURGH, PA 15226",1,0,1,0,0,0,2017,9,5,Beechview,4,19,42003192000,5,6,26-Apr,40.39919261,-80.02549676
"2500 BLOCK WEST LIBERTY AVE PITTSBURGH, PA 15226",2,0,1,0,1,0,2018,9,0,Beechview,4,19,42003192000,5,6,26-Apr,40.39919261,-80.02549676
"2500 BLOCK WEST LIBERTY AVE PITTSBURGH, PA 15226",1,0,0,1,0,0,2015,10,0,Beechview,4,19,42003192000,5,6,26-Apr,40.39919261,-80.02549676
"2500 BLOCK WEST LIBERTY AVE PITTSBURGH, PA 15226",1,0,1,0,0,0,2020,9,5,Beechview,4,19,42003192000,5,6,26-Apr,40.39919261,-80.02549676
"2600 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,2,1,Bedford Dwellings,6,5,42003050900,3,2,5-Feb,40.45142482,-79.97080429
"2600 BLOCK BRACKENRIDGE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2020,8,6,Terrace Village,6,5,42003051000,3,2,10-Feb,40.44589995,-79.9674183
"2600 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15227",3,0,0,1,2,0,2019,4,5,Carrick,4,29,42003290400,3,3,23-Apr,40.38545026,-79.97880437
"2600 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15227",1,0,0,1,0,0,2017,1,2,Carrick,4,29,42003290400,3,3,23-Apr,40.38545026,-79.97880437
"2600 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,12,6,Middle Hill,6,5,42003051000,3,2,5-Feb,40.44650607,-79.96837962
"2600 BLOCK CHURCHVIEW AVE PITTSBURGH, PA 15227",3,0,3,0,0,0,2020,2,1,Carrick,4,29,42003290400,3,3,15-Apr,40.38573887,-79.97823259
"2600 BLOCK E CARSON ST PITTSBURGH, PA 15203",1,0,0,1,0,0,2018,3,2,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42727897,-79.96824219
"2600 BLOCK JOSEPHINE ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2019,12,3,South Side Slopes,3,16,42003160800,3,3,24-Apr,40.4240214,-79.96993146
"2600 BLOCK KENN AVE PITTSBURGH, PA 15214",1,0,0,0,0,1,2019,6,6,Perry South,6,26,42003261400,1,1,12-Jan,40.46781597,-80.01552793
"2600 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2019,7,0,Overbrook,4,32,42003320700,5,3,25-Apr,40.38083688,-80.00006755
"2600 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2019,8,5,Overbrook,4,32,42003320700,5,3,25-Apr,40.38083688,-80.00006755
"2600 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2016,9,1,Overbrook,4,32,42003320700,5,3,25-Apr,40.38083688,-80.00006755
"2600 BLOCK N CHARLES ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2016,8,3,Perry South,6,26,42003261400,1,1,12-Jan,40.46815271,-80.01538285
"2600 BLOCK N CHARLES ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,3,2,Perry South,6,26,42003261400,1,1,12-Jan,40.46815271,-80.01538285
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,9,3,Perry South,6,26,42003261500,1,1,23-Jan,40.47118277,-80.00845112
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2015,8,3,Perry South,6,26,42003261500,1,1,23-Jan,40.47118277,-80.00845112
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2020,7,5,Perry South,6,26,42003261500,1,1,23-Jan,40.47113394,-80.00851761
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,1,0,Perry South,6,26,42003261500,1,1,23-Jan,40.47118277,-80.00845112
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,1,0,Perry South,6,26,42003261500,1,1,23-Jan,40.47118277,-80.00845112
"2600 BLOCK PIONEER AVE PITTSBURGH, PA 15226",1,0,1,0,0,0,2020,4,0,Brookline,4,19,42003191900,5,6,26-Apr,40.3958531,-80.02419932
"2600 BLOCK SALISBURY ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,6,3,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.41836037,-79.97104478
"2600 BLOCK SIDNEY ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,9,5,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42831572,-79.96794378
"2600 BLOCK STELLA ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,2,5,,,,,,3,,,
"2600 BLOCK VETERAN ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2018,6,1,Perry South,6,26,42003261500,1,1,23-Jan,40.47213457,-80.00939286
"26TH ST & PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2017,12,6,Strip District,7,2,42003020300,6,2,25-Feb,40.45491239,-79.97844825
"2700 BLOCK BROWNSVILLE RD PITTSBURGH, PA",1,0,1,0,0,0,2019,8,5,Carrick,4,29,42003290400,3,3,23-Apr,40.38433841,-79.9780811
"2700 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,0,1,0,0,2015,5,5,Terrace Village,6,5,42003051000,3,2,5-Feb,40.44714253,-79.96702786
"2700 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,2,5,Terrace Village,6,5,42003051000,3,2,5-Feb,40.44714253,-79.96702786
"2700 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,0,0,0,1,2020,6,5,Terrace Village,6,5,42003051000,3,2,5-Feb,40.44714253,-79.96702786
"2700 BLOCK ELLIS ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,8,1,Perry South,6,26,42003261500,1,1,23-Jan,40.47258752,-80.01116549
"2700 BLOCK LELAND ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,1,0,Perry South,6,26,42003261500,1,1,23-Jan,40.47260399,-80.01262429
"2700 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2015,10,2,Overbrook,4,32,42003320700,5,3,25-Apr,40.378403,-80.00311611
"2700 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2018,4,3,Overbrook,4,32,42003320700,5,3,25-Apr,40.378403,-80.00311611
"2700 BLOCK MC DOWELL ST PITTSBURGH, PA 15212",3,0,1,0,1,1,2019,9,4,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.46981915,-80.02641542
"2700 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,8,1,Perry South,6,26,42003261500,1,1,23-Jan,40.47267877,-80.01010666
"2700 BLOCK PIONEER AVE PITTSBURGH, PA 15226",1,0,1,0,0,0,2015,6,5,Brookline,4,19,42003191900,5,6,26-Apr,40.39491571,-80.02532135
"2700 BLOCK SACRAMENTO AVE PITTSBURGH, PA 15204",1,0,0,1,0,0,2018,2,2,Sheraden,2,20,42003562500,5,6,16-Jan,40.4552848,-80.04767581
"2700 BLOCK SHELTON AVE PITTSBURGH, PA 15214",1,0,0,1,0,0,2019,3,1,Perry South,6,26,42003261500,1,1,23-Jan,40.47255851,-80.01187149
"2700 BLOCK STAFFORD ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,2,4,Sheraden,2,20,42003562500,5,6,16-Jan,40.45454914,-80.04814682
"2700 BLOCK VETERAN ST PITTSBURGH, PA 15214",3,0,1,0,1,1,2017,12,1,Perry South,6,26,42003261500,1,1,23-Jan,40.47264743,-80.00938542
"2700 BLOCK ZEPHYR AVE PITTSBURGH, PA 15204",1,0,1,0,0,0,2015,10,3,Sheraden,2,20,42003562500,5,6,16-Jan,40.45302925,-80.04935915
"2800 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2015,3,2,Banksville,2,20,42003202300,5,6,9-Apr,40.4049229,-80.0401488
"2800 BLOCK BEECHWOOD BLVD PITTSBURGH, PA 15217",1,0,1,0,0,0,2017,4,0,Squirrel Hill South,5,14,42003141400,3,4,15-Feb,40.4248333,-79.92037177
"2800 BLOCK CAREY WAY PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,12,6,,,,,,3,,,
"2800 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,12,2,Terrace Village,6,5,42003051000,3,2,5-Feb,40.44765386,-79.96635242
"2800 BLOCK COBDEN ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,6,3,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.41970518,-79.96902716
"2800 BLOCK COBDEN ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,9,0,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.41970518,-79.96902716
"2800 BLOCK FREDERICK ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,3,3,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.46992175,-80.0297088
"2800 BLOCK MARY ST PITTSBURGH, PA 15203",3,0,2,0,0,1,2015,9,5,South Side Slopes,3,16,42003160800,3,3,24-Apr,40.4242692,-79.96836369
"2800 BLOCK N CHARLES ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,10,1,Perry South,6,26,42003261400,1,1,12-Jan,40.46985399,-80.01374619
"2800 BLOCK PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2020,9,2,Strip District,7,6,42003020300,6,2,2-Mar,40.45685224,-79.97522517
"2800 BLOCK SHADELAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,9,3,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.46995271,-80.03012049
"2800 BLOCK STEINER ST PITTSBURGH, PA 15227",2,1,1,0,0,0,2020,5,1,Carrick,4,29,42003290400,3,3,15-Apr,40.39002987,-79.97340344
"2800 BLOCK WEST LIBERTY AVE PITTSBURGH, PA 15216",1,0,0,0,0,1,2020,8,3,,,,,,OSC,,,
"2900 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2015,3,0,Banksville,2,20,42003202300,5,6,9-Apr,40.40305635,-80.04153983
"2900 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2016,9,5,Banksville,2,20,42003202300,5,6,9-Apr,40.40305635,-80.04153983
"2900 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2017,5,3,Banksville,2,20,42003202300,5,6,9-Apr,40.40305635,-80.04153983
"2900 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,8,1,Middle Hill,6,5,42003050100,3,2,5-Feb,40.45256268,-79.96735195
"2900 BLOCK BREVET WAY PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,9,2,,,,,,6,,,
"2900 BLOCK BRIGHTON RD PITTSBURGH, PA 15212",3,0,3,0,0,0,2015,7,1,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.47179514,-80.02702914
"2900 BLOCK CHARTIERS AVE PITTSBURGH, PA 15204",1,0,1,0,0,0,2016,6,1,Sheraden,2,20,42003202200,5,6,16-Jan,40.45395541,-80.05634796
"2900 BLOCK DEVLIN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2020,4,4,Arlington,3,16,42003561600,3,3,8-Apr,40.41484458,-79.96760941
"2900 BLOCK DODDS AVE PITTSBURGH, PA 15216",1,0,0,0,1,0,2018,4,1,,,,,,6,,,
"2900 BLOCK ECCLES ST PITTSBURGH, PA 15210",1,0,0,0,0,1,2016,12,6,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.41773462,-79.96803087
"2900 BLOCK GLEN MAWR ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2018,7,6,Sheraden,2,20,42003562500,5,6,16-Jan,40.45518932,-80.05126212
